Valor do sinal,Temperatura,Umidade,Hora,Dia
-0.08203125,_°C,_%,23:16:40,2024-09-08
-0.2421875,_°C,_%,23:16:55,2024-09-08
-0.02734375,_°C,_%,23:17:10,2024-09-08
0.0703125,_°C,_%,23:17:25,2024-09-08
-0.158203125,_°C,_%,23:17:40,2024-09-08
-0.22265625,_°C,_%,23:17:55,2024-09-08
0.017578125,_°C,_%,23:18:10,2024-09-08
0.076171875,_°C,_%,23:18:25,2024-09-08
-0.208984375,_°C,_%,23:18:40,2024-09-08
-0.236328125,_°C,_%,23:18:55,2024-09-08
0.0703125,_°C,_%,23:19:10,2024-09-08
0.060546875,_°C,_%,23:19:25,2024-09-08
-0.2265625,_°C,_%,23:19:40,2024-09-08
-0.228515625,_°C,_%,23:19:55,2024-09-08
0.07421875,_°C,_%,23:20:10,2024-09-08
0.056640625,_°C,_%,23:20:25,2024-09-08
-0.240234375,_°C,_%,23:20:40,2024-09-08
-0.185546875,_°C,_%,23:20:55,2024-09-08
0.0625,_°C,_%,23:21:10,2024-09-08
0.013671875,_°C,_%,23:21:25,2024-09-08
-0.234375,_°C,_%,23:21:40,2024-09-08
-0.142578125,_°C,_%,23:21:55,2024-09-08
0.076171875,_°C,_%,23:22:10,2024-09-08
-0.056640625,_°C,_%,23:22:25,2024-09-08
-0.2265625,_°C,_%,23:22:40,2024-09-08
-0.083984375,_°C,_%,23:22:55,2024-09-08
0.06640625,_°C,_%,23:23:10,2024-09-08
-0.091796875,_°C,_%,23:23:25,2024-09-08
-0.24609375,_°C,_%,23:23:40,2024-09-08
-0.009765625,_°C,_%,23:23:55,2024-09-08
0.06640625,_°C,_%,23:24:10,2024-09-08
-0.1640625,_°C,_%,23:24:25,2024-09-08
-0.2265625,_°C,_%,23:24:40,2024-09-08
0.0234375,_°C,_%,23:24:55,2024-09-08
0.078125,_°C,_%,23:25:10,2024-09-08
-0.21875,_°C,_%,23:25:25,2024-09-08
-0.232421875,_°C,_%,23:25:40,2024-09-08
0.068359375,_°C,_%,23:25:55,2024-09-08
0.0625,_°C,_%,23:26:10,2024-09-08
-0.224609375,_°C,_%,23:26:25,2024-09-08
-0.232421875,_°C,_%,23:26:40,2024-09-08
0.078125,_°C,_%,23:26:55,2024-09-08
0.048828125,_°C,_%,23:27:10,2024-09-08
-0.236328125,_°C,_%,23:27:25,2024-09-08
-0.177734375,_°C,_%,23:27:40,2024-09-08
0.0625,_°C,_%,23:27:55,2024-09-08
0.013671875,_°C,_%,23:28:10,2024-09-08
-0.23828125,_°C,_%,23:28:25,2024-09-08
-0.126953125,_°C,_%,23:28:40,2024-09-08
0.076171875,_°C,_%,23:28:55,2024-09-08
-0.056640625,_°C,_%,23:29:10,2024-09-08
-0.220703125,_°C,_%,23:29:25,2024-09-08
-0.08203125,_°C,_%,23:29:40,2024-09-08
0.0703125,_°C,_%,23:29:55,2024-09-08
-0.107421875,_°C,_%,23:30:10,2024-09-08
-0.2421875,_°C,_%,23:30:25,2024-09-08
-0.0078125,_°C,_%,23:30:40,2024-09-08
0.0625,_°C,_%,23:30:55,2024-09-08
-0.162109375,_°C,_%,23:31:10,2024-09-08
-0.234375,_°C,_%,23:31:25,2024-09-08
0.03125,_°C,_%,23:31:40,2024-09-08
0.076171875,_°C,_%,23:31:55,2024-09-08
-0.224609375,_°C,_%,23:32:10,2024-09-08
-0.2265625,_°C,_%,23:32:25,2024-09-08
0.0625,_°C,_%,23:32:40,2024-09-08
0.0625,_°C,_%,23:32:55,2024-09-08
-0.232421875,_°C,_%,23:33:10,2024-09-08
-0.236328125,_°C,_%,23:33:25,2024-09-08
0.076171875,_°C,_%,23:33:40,2024-09-08
0.0390625,_°C,_%,23:33:55,2024-09-08
-0.232421875,_°C,_%,23:34:10,2024-09-08
-0.177734375,_°C,_%,23:34:25,2024-09-08
0.060546875,_°C,_%,23:34:40,2024-09-08
0.00390625,_°C,_%,23:34:55,2024-09-08
-0.248046875,_°C,_%,23:35:10,2024-09-08
-0.12109375,_°C,_%,23:35:25,2024-09-08
0.06640625,_°C,_%,23:35:40,2024-09-08
-0.0703125,_°C,_%,23:35:55,2024-09-08
-0.2265625,_°C,_%,23:36:10,2024-09-08
-0.078125,_°C,_%,23:36:25,2024-09-08
0.07421875,_°C,_%,23:36:40,2024-09-08
-0.123046875,_°C,_%,23:36:56,2024-09-08
-0.240234375,_°C,_%,23:37:11,2024-09-08
-0.001953125,_°C,_%,23:37:26,2024-09-08
0.060546875,_°C,_%,23:37:41,2024-09-08
-0.169921875,_°C,_%,23:37:56,2024-09-08
-0.23828125,_°C,_%,23:38:11,2024-09-08
0.037109375,_°C,_%,23:38:26,2024-09-08
0.072265625,_°C,_%,23:38:41,2024-09-08
-0.23046875,_°C,_%,23:38:56,2024-09-08
-0.2265625,_°C,_%,23:39:11,2024-09-08
0.060546875,_°C,_%,23:39:26,2024-09-08
-0.126953125,_°C,_%,23:39:41,2024-09-08
-0.23828125,_°C,_%,23:39:56,2024-09-08
0.0,_°C,_%,23:40:11,2024-09-08
0.0625,_°C,_%,23:40:26,2024-09-08
-0.16796875,_°C,_%,23:40:41,2024-09-08
-0.23828125,_°C,_%,23:40:56,2024-09-08
0.044921875,_°C,_%,23:41:11,2024-09-08
0.07421875,_°C,_%,23:41:26,2024-09-08
-0.224609375,_°C,_%,23:41:41,2024-09-08
-0.224609375,_°C,_%,23:41:56,2024-09-08
0.0625,_°C,_%,23:42:11,2024-09-08
0.0703125,_°C,_%,23:42:26,2024-09-08
-0.232421875,_°C,_%,23:42:41,2024-09-08
-0.224609375,_°C,_%,23:42:56,2024-09-08
0.07421875,_°C,_%,23:43:11,2024-09-08
0.03515625,_°C,_%,23:43:26,2024-09-08
-0.2265625,_°C,_%,23:43:41,2024-09-08
-0.177734375,_°C,_%,23:43:56,2024-09-08
0.064453125,_°C,_%,23:44:11,2024-09-08
0.001953125,_°C,_%,23:44:26,2024-09-08
-0.24609375,_°C,_%,23:44:41,2024-09-08
-0.109375,_°C,_%,23:44:56,2024-09-08
0.06640625,_°C,_%,23:45:11,2024-09-08
-0.0703125,_°C,_%,23:45:26,2024-09-08
-0.22265625,_°C,_%,23:45:41,2024-09-08
-0.07421875,_°C,_%,23:45:56,2024-09-08
0.078125,_°C,_%,23:46:11,2024-09-08
-0.126953125,_°C,_%,23:46:26,2024-09-08
-0.234375,_°C,_%,23:46:41,2024-09-08
0.00390625,_°C,_%,23:46:56,2024-09-08
0.064453125,_°C,_%,23:47:11,2024-09-08
-0.1640625,_°C,_%,23:47:26,2024-09-08
-0.236328125,_°C,_%,23:47:41,2024-09-08
0.048828125,_°C,_%,23:47:56,2024-09-08
0.072265625,_°C,_%,23:48:11,2024-09-08
-0.228515625,_°C,_%,23:48:26,2024-09-08
-0.224609375,_°C,_%,23:48:41,2024-09-08
0.0625,_°C,_%,23:48:56,2024-09-08
0.06640625,_°C,_%,23:49:11,2024-09-08
-0.234375,_°C,_%,23:49:26,2024-09-08
-0.2265625,_°C,_%,23:49:41,2024-09-08
0.07421875,_°C,_%,23:49:56,2024-09-08
0.033203125,_°C,_%,23:50:11,2024-09-08
-0.2265625,_°C,_%,23:50:26,2024-09-08
-0.17578125,_°C,_%,23:50:41,2024-09-08
0.0625,_°C,_%,23:50:56,2024-09-08
-0.001953125,_°C,_%,23:51:11,2024-09-08
-0.248046875,_°C,_%,23:51:26,2024-09-08
-0.111328125,_°C,_%,23:51:41,2024-09-08
0.064453125,_°C,_%,23:51:56,2024-09-08
-0.072265625,_°C,_%,23:52:11,2024-09-08
-0.224609375,_°C,_%,23:52:26,2024-09-08
-0.072265625,_°C,_%,23:52:41,2024-09-08
0.076171875,_°C,_%,23:52:56,2024-09-08
-0.125,_°C,_%,23:53:11,2024-09-08
-0.234375,_°C,_%,23:53:26,2024-09-08
0.00390625,_°C,_%,23:53:41,2024-09-08
0.0625,_°C,_%,23:53:56,2024-09-08
-0.1640625,_°C,_%,23:54:11,2024-09-08
-0.23828125,_°C,_%,23:54:26,2024-09-08
0.04296875,_°C,_%,23:54:41,2024-09-08
0.072265625,_°C,_%,23:54:56,2024-09-08
-0.2265625,_°C,_%,23:55:11,2024-09-08
-0.220703125,_°C,_%,23:55:26,2024-09-08
0.064453125,_°C,_%,23:55:41,2024-09-08
0.068359375,_°C,_%,23:55:56,2024-09-08
-0.232421875,_°C,_%,23:56:11,2024-09-08
-0.23046875,_°C,_%,23:56:26,2024-09-08
0.076171875,_°C,_%,23:56:41,2024-09-08
0.03515625,_°C,_%,23:56:56,2024-09-08
-0.228515625,_°C,_%,23:57:11,2024-09-08
-0.177734375,_°C,_%,23:57:26,2024-09-08
0.060546875,_°C,_%,23:57:41,2024-09-08
0.0,_°C,_%,23:57:56,2024-09-08
-0.248046875,_°C,_%,23:58:11,2024-09-08
-0.111328125,_°C,_%,23:58:26,2024-09-08
0.06640625,_°C,_%,23:58:41,2024-09-08
-0.07421875,_°C,_%,23:58:56,2024-09-08
-0.2265625,_°C,_%,23:59:11,2024-09-08
-0.076171875,_°C,_%,23:59:26,2024-09-08
0.076171875,_°C,_%,23:59:41,2024-09-08
-0.12890625,_°C,_%,23:59:56,2024-09-08
-0.23828125,_°C,_%,00:00:11,2024-09-09
0.0,_°C,_%,00:00:26,2024-09-09
0.0625,_°C,_%,00:00:41,2024-09-09
-0.16796875,_°C,_%,00:00:56,2024-09-09
-0.23828125,_°C,_%,00:01:11,2024-09-09
0.0390625,_°C,_%,00:01:26,2024-09-09
0.07421875,_°C,_%,00:01:41,2024-09-09
-0.228515625,_°C,_%,00:01:56,2024-09-09
-0.2265625,_°C,_%,00:02:11,2024-09-09
0.064453125,_°C,_%,00:02:26,2024-09-09
0.064453125,_°C,_%,00:02:41,2024-09-09
-0.23046875,_°C,_%,00:02:56,2024-09-09
-0.232421875,_°C,_%,00:03:11,2024-09-09
0.076171875,_°C,_%,00:03:26,2024-09-09
0.0390625,_°C,_%,00:03:41,2024-09-09
-0.23046875,_°C,_%,00:03:56,2024-09-09
-0.1796875,_°C,_%,00:04:11,2024-09-09
0.060546875,_°C,_%,00:04:26,2024-09-09
0.00390625,_°C,_%,00:04:41,2024-09-09
-0.24609375,_°C,_%,00:04:56,2024-09-09
-0.123046875,_°C,_%,00:05:11,2024-09-09
0.068359375,_°C,_%,00:05:26,2024-09-09
-0.068359375,_°C,_%,00:05:41,2024-09-09
-0.22265625,_°C,_%,00:05:56,2024-09-09
-0.07421875,_°C,_%,00:06:11,2024-09-09
0.07421875,_°C,_%,00:06:26,2024-09-09
-0.11328125,_°C,_%,00:06:41,2024-09-09
-0.240234375,_°C,_%,00:06:56,2024-09-09
-0.0078125,_°C,_%,00:07:11,2024-09-09
0.064453125,_°C,_%,00:07:26,2024-09-09
-0.24609375,_°C,_%,00:07:41,2024-09-09
-0.12890625,_°C,_%,00:07:56,2024-09-09
0.06640625,_°C,_%,00:08:11,2024-09-09
-0.06640625,_°C,_%,00:08:26,2024-09-09
-0.22265625,_°C,_%,00:08:41,2024-09-09
-0.080078125,_°C,_%,00:08:56,2024-09-09
0.072265625,_°C,_%,00:09:11,2024-09-09
-0.103515625,_°C,_%,00:09:26,2024-09-09
-0.2421875,_°C,_%,00:09:41,2024-09-09
-0.0078125,_°C,_%,00:09:56,2024-09-09
0.0625,_°C,_%,00:10:11,2024-09-09
-0.1640625,_°C,_%,00:10:26,2024-09-09
-0.23046875,_°C,_%,00:10:41,2024-09-09
0.021484375,_°C,_%,00:10:56,2024-09-09
0.076171875,_°C,_%,00:11:11,2024-09-09
-0.22265625,_°C,_%,00:11:26,2024-09-09
-0.23046875,_°C,_%,00:11:41,2024-09-09
0.06640625,_°C,_%,00:11:56,2024-09-09
0.0625,_°C,_%,00:12:11,2024-09-09
-0.22265625,_°C,_%,00:12:26,2024-09-09
-0.234375,_°C,_%,00:12:41,2024-09-09
0.076171875,_°C,_%,00:12:56,2024-09-09
0.052734375,_°C,_%,00:13:11,2024-09-09
-0.236328125,_°C,_%,00:13:26,2024-09-09
-0.181640625,_°C,_%,00:13:41,2024-09-09
0.064453125,_°C,_%,00:13:56,2024-09-09
0.017578125,_°C,_%,00:14:11,2024-09-09
-0.236328125,_°C,_%,00:14:26,2024-09-09
-0.140625,_°C,_%,00:14:41,2024-09-09
0.07421875,_°C,_%,00:14:56,2024-09-09
-0.0546875,_°C,_%,00:15:11,2024-09-09
-0.224609375,_°C,_%,00:15:26,2024-09-09
-0.0859375,_°C,_%,00:15:41,2024-09-09
0.064453125,_°C,_%,00:15:56,2024-09-09
-0.09375,_°C,_%,00:16:11,2024-09-09
-0.248046875,_°C,_%,00:16:26,2024-09-09
-0.021484375,_°C,_%,00:16:41,2024-09-09
0.064453125,_°C,_%,00:16:56,2024-09-09
-0.1640625,_°C,_%,00:17:11,2024-09-09
-0.224609375,_°C,_%,00:17:26,2024-09-09
0.015625,_°C,_%,00:17:41,2024-09-09
0.076171875,_°C,_%,00:17:56,2024-09-09
-0.208984375,_°C,_%,00:18:11,2024-09-09
-0.236328125,_°C,_%,00:18:26,2024-09-09
0.068359375,_°C,_%,00:18:41,2024-09-09
0.0625,_°C,_%,00:18:56,2024-09-09
-0.220703125,_°C,_%,00:19:11,2024-09-09
-0.23046875,_°C,_%,00:19:26,2024-09-09
0.0703125,_°C,_%,00:19:41,2024-09-09
0.060546875,_°C,_%,00:19:56,2024-09-09
-0.2421875,_°C,_%,00:20:11,2024-09-09
-0.19140625,_°C,_%,00:20:26,2024-09-09
0.064453125,_°C,_%,00:20:41,2024-09-09
0.017578125,_°C,_%,00:20:56,2024-09-09
-0.228515625,_°C,_%,00:21:11,2024-09-09
-0.158203125,_°C,_%,00:21:26,2024-09-09
0.076171875,_°C,_%,00:21:41,2024-09-09
-0.046875,_°C,_%,00:21:56,2024-09-09
-0.23046875,_°C,_%,00:22:11,2024-09-09
-0.0859375,_°C,_%,00:22:26,2024-09-09
0.060546875,_°C,_%,00:22:41,2024-09-09
-0.078125,_°C,_%,00:22:56,2024-09-09
-0.23828125,_°C,_%,00:23:11,2024-09-09
-0.03125,_°C,_%,00:23:26,2024-09-09
0.072265625,_°C,_%,00:23:41,2024-09-09
-0.15234375,_°C,_%,00:23:56,2024-09-09
-0.21875,_°C,_%,00:24:11,2024-09-09
0.01171875,_°C,_%,00:24:26,2024-09-09
0.068359375,_°C,_%,00:24:41,2024-09-09
-0.1953125,_°C,_%,00:24:56,2024-09-09
-0.2421875,_°C,_%,00:25:11,2024-09-09
0.064453125,_°C,_%,00:25:26,2024-09-09
0.064453125,_°C,_%,00:25:41,2024-09-09
-0.2265625,_°C,_%,00:25:56,2024-09-09
-0.228515625,_°C,_%,00:26:11,2024-09-09
0.060546875,_°C,_%,00:26:26,2024-09-09
0.06640625,_°C,_%,00:26:41,2024-09-09
-0.24609375,_°C,_%,00:26:56,2024-09-09
-0.20703125,_°C,_%,00:27:11,2024-09-09
0.068359375,_°C,_%,00:27:26,2024-09-09
0.01953125,_°C,_%,00:27:41,2024-09-09
-0.224609375,_°C,_%,00:27:56,2024-09-09
-0.16796875,_°C,_%,00:28:11,2024-09-09
0.076171875,_°C,_%,00:28:26,2024-09-09
-0.025390625,_°C,_%,00:28:41,2024-09-09
-0.23828125,_°C,_%,00:28:56,2024-09-09
-0.091796875,_°C,_%,00:29:11,2024-09-09
0.0625,_°C,_%,00:29:26,2024-09-09
-0.07421875,_°C,_%,00:29:41,2024-09-09
-0.240234375,_°C,_%,00:29:56,2024-09-09
-0.052734375,_°C,_%,00:30:11,2024-09-09
0.0703125,_°C,_%,00:30:26,2024-09-09
-0.15234375,_°C,_%,00:30:41,2024-09-09
-0.228515625,_°C,_%,00:30:56,2024-09-09
0.009765625,_°C,_%,00:31:11,2024-09-09
0.064453125,_°C,_%,00:31:26,2024-09-09
-0.18359375,_°C,_%,00:31:41,2024-09-09
-0.24609375,_°C,_%,00:31:56,2024-09-09
0.060546875,_°C,_%,00:32:11,2024-09-09
0.06640625,_°C,_%,00:32:26,2024-09-09
-0.228515625,_°C,_%,00:32:41,2024-09-09
-0.224609375,_°C,_%,00:32:56,2024-09-09
0.0625,_°C,_%,00:33:11,2024-09-09
0.0703125,_°C,_%,00:33:26,2024-09-09
-0.240234375,_°C,_%,00:33:41,2024-09-09
-0.2109375,_°C,_%,00:33:56,2024-09-09
0.0703125,_°C,_%,00:34:11,2024-09-09
0.029296875,_°C,_%,00:34:26,2024-09-09
-0.22265625,_°C,_%,00:34:41,2024-09-09
-0.169921875,_°C,_%,00:34:56,2024-09-09
0.0703125,_°C,_%,00:35:11,2024-09-09
-0.013671875,_°C,_%,00:35:26,2024-09-09
-0.2421875,_°C,_%,00:35:41,2024-09-09
-0.1015625,_°C,_%,00:35:56,2024-09-09
0.0625,_°C,_%,00:36:11,2024-09-09
-0.076171875,_°C,_%,00:36:26,2024-09-09
-0.224609375,_°C,_%,00:36:41,2024-09-09
-0.072265625,_°C,_%,00:36:56,2024-09-09
0.076171875,_°C,_%,00:37:11,2024-09-09
-0.12890625,_°C,_%,00:37:26,2024-09-09
-0.23828125,_°C,_%,00:37:41,2024-09-09
-0.00390625,_°C,_%,00:37:56,2024-09-09
0.056640625,_°C,_%,00:38:11,2024-09-09
-0.173828125,_°C,_%,00:38:26,2024-09-09
-0.240234375,_°C,_%,00:38:41,2024-09-09
0.033203125,_°C,_%,00:38:56,2024-09-09
0.0703125,_°C,_%,00:39:11,2024-09-09
-0.232421875,_°C,_%,00:39:26,2024-09-09
-0.23046875,_°C,_%,00:39:41,2024-09-09
0.056640625,_°C,_%,00:39:56,2024-09-09
0.05859375,_°C,_%,00:40:11,2024-09-09
-0.236328125,_°C,_%,00:40:26,2024-09-09
-0.240234375,_°C,_%,00:40:41,2024-09-09
0.072265625,_°C,_%,00:40:56,2024-09-09
0.033203125,_°C,_%,00:41:11,2024-09-09
-0.240234375,_°C,_%,00:41:26,2024-09-09
-0.1875,_°C,_%,00:41:41,2024-09-09
0.052734375,_°C,_%,00:41:56,2024-09-09
0.0,_°C,_%,00:42:11,2024-09-09
-0.25,_°C,_%,00:42:26,2024-09-09
-0.1328125,_°C,_%,00:42:41,2024-09-09
0.06640625,_°C,_%,00:42:56,2024-09-09
-0.072265625,_°C,_%,00:43:11,2024-09-09
