Valor do sinal,Temperatura,Umidade,Hora,Dia
-0.087890625,_°C,_%,22:53:22,2024-08-28
0.1171875,_°C,_%,22:53:37,2024-08-28
0.029296875,_°C,_%,22:53:52,2024-08-28
-0.19140625,_°C,_%,22:54:07,2024-08-28
-0.025390625,_°C,_%,22:54:22,2024-08-28
0.111328125,_°C,_%,22:54:37,2024-08-28
-0.037109375,_°C,_%,22:54:52,2024-08-28
-0.189453125,_°C,_%,22:55:07,2024-08-28
0.03515625,_°C,_%,22:55:22,2024-08-28
0.107421875,_°C,_%,22:55:37,2024-08-28
-0.095703125,_°C,_%,22:55:52,2024-08-28
-0.1953125,_°C,_%,22:56:07,2024-08-28
0.11328125,_°C,_%,22:56:22,2024-08-28
-0.029296875,_°C,_%,22:56:37,2024-08-28
-0.19140625,_°C,_%,22:56:52,2024-08-28
0.029296875,_°C,_%,22:57:07,2024-08-28
0.11328125,_°C,_%,22:57:22,2024-08-28
-0.087890625,_°C,_%,22:57:37,2024-08-28
-0.1953125,_°C,_%,22:57:52,2024-08-28
0.076171875,_°C,_%,22:58:07,2024-08-28
0.111328125,_°C,_%,22:58:22,2024-08-28
-0.142578125,_°C,_%,22:58:37,2024-08-28
-0.173828125,_°C,_%,22:58:52,2024-08-28
0.099609375,_°C,_%,22:59:07,2024-08-28
0.1015625,_°C,_%,22:59:22,2024-08-28
-0.177734375,_°C,_%,22:59:37,2024-08-28
-0.1484375,_°C,_%,22:59:52,2024-08-28
0.111328125,_°C,_%,23:00:07,2024-08-28
0.080078125,_°C,_%,23:00:22,2024-08-28
-0.19921875,_°C,_%,23:00:37,2024-08-28
-0.107421875,_°C,_%,23:00:52,2024-08-28
0.11328125,_°C,_%,23:01:07,2024-08-28
0.05078125,_°C,_%,23:01:22,2024-08-28
-0.189453125,_°C,_%,23:01:37,2024-08-28
-0.05078125,_°C,_%,23:01:52,2024-08-28
0.107421875,_°C,_%,23:02:07,2024-08-28
-0.017578125,_°C,_%,23:02:22,2024-08-28
-0.1875,_°C,_%,23:02:37,2024-08-28
0.01953125,_°C,_%,23:02:52,2024-08-28
0.111328125,_°C,_%,23:03:07,2024-08-28
-0.083984375,_°C,_%,23:03:22,2024-08-28
-0.193359375,_°C,_%,23:03:37,2024-08-28
0.076171875,_°C,_%,23:03:52,2024-08-28
0.11328125,_°C,_%,23:04:07,2024-08-28
0.099609375,_°C,_%,23:04:22,2024-08-28
0.10546875,_°C,_%,23:04:37,2024-08-28
-0.173828125,_°C,_%,23:04:52,2024-08-28
-0.158203125,_°C,_%,23:05:07,2024-08-28
0.11328125,_°C,_%,23:05:22,2024-08-28
0.08984375,_°C,_%,23:05:37,2024-08-28
-0.1953125,_°C,_%,23:05:52,2024-08-28
-0.1171875,_°C,_%,23:06:07,2024-08-28
0.11328125,_°C,_%,23:06:22,2024-08-28
0.0546875,_°C,_%,23:06:37,2024-08-28
-0.189453125,_°C,_%,23:06:52,2024-08-28
-0.052734375,_°C,_%,23:07:07,2024-08-28
0.109375,_°C,_%,23:07:22,2024-08-28
-0.005859375,_°C,_%,23:07:37,2024-08-28
-0.19140625,_°C,_%,23:07:52,2024-08-28
0.005859375,_°C,_%,23:08:07,2024-08-28
0.109375,_°C,_%,23:08:22,2024-08-28
-0.06640625,_°C,_%,23:08:37,2024-08-28
-0.189453125,_°C,_%,23:08:52,2024-08-28
0.052734375,_°C,_%,23:09:07,2024-08-28
0.111328125,_°C,_%,23:09:22,2024-08-28
-0.12109375,_°C,_%,23:09:37,2024-08-28
-0.18359375,_°C,_%,23:09:52,2024-08-28
0.09375,_°C,_%,23:10:07,2024-08-28
0.10546875,_°C,_%,23:10:22,2024-08-28
-0.1640625,_°C,_%,23:10:37,2024-08-28
-0.16796875,_°C,_%,23:10:52,2024-08-28
0.11328125,_°C,_%,23:11:07,2024-08-28
0.095703125,_°C,_%,23:11:22,2024-08-28
-0.189453125,_°C,_%,23:11:37,2024-08-28
-0.12890625,_°C,_%,23:11:52,2024-08-28
0.109375,_°C,_%,23:12:07,2024-08-28
0.029296875,_°C,_%,23:12:22,2024-08-28
-0.19140625,_°C,_%,23:12:37,2024-08-28
-0.02734375,_°C,_%,23:12:52,2024-08-28
0.109375,_°C,_%,23:13:07,2024-08-28
-0.0390625,_°C,_%,23:13:22,2024-08-28
-0.189453125,_°C,_%,23:13:37,2024-08-28
0.033203125,_°C,_%,23:13:52,2024-08-28
0.111328125,_°C,_%,23:14:07,2024-08-28
-0.09375,_°C,_%,23:14:22,2024-08-28
-0.197265625,_°C,_%,23:14:37,2024-08-28
0.08203125,_°C,_%,23:14:52,2024-08-28
0.1171875,_°C,_%,23:15:07,2024-08-28
-0.14453125,_°C,_%,23:15:22,2024-08-28
-0.177734375,_°C,_%,23:15:37,2024-08-28
0.1015625,_°C,_%,23:15:52,2024-08-28
0.1015625,_°C,_%,23:16:07,2024-08-28
-0.18359375,_°C,_%,23:16:22,2024-08-28
-0.146484375,_°C,_%,23:16:37,2024-08-28
0.111328125,_°C,_%,23:16:52,2024-08-28
0.080078125,_°C,_%,23:17:07,2024-08-28
-0.1953125,_°C,_%,23:17:22,2024-08-28
-0.099609375,_°C,_%,23:17:37,2024-08-28
0.111328125,_°C,_%,23:17:52,2024-08-28
0.041015625,_°C,_%,23:18:07,2024-08-28
-0.19140625,_°C,_%,23:18:22,2024-08-28
-0.033203125,_°C,_%,23:18:37,2024-08-28
0.111328125,_°C,_%,23:18:52,2024-08-28
-0.02734375,_°C,_%,23:19:07,2024-08-28
-0.185546875,_°C,_%,23:19:22,2024-08-28
0.02734375,_°C,_%,23:19:37,2024-08-28
0.107421875,_°C,_%,23:19:52,2024-08-28
-0.0859375,_°C,_%,23:20:07,2024-08-28
-0.19140625,_°C,_%,23:20:22,2024-08-28
0.07421875,_°C,_%,23:20:37,2024-08-28
0.111328125,_°C,_%,23:20:52,2024-08-28
-0.140625,_°C,_%,23:21:07,2024-08-28
-0.177734375,_°C,_%,23:21:22,2024-08-28
0.1015625,_°C,_%,23:21:37,2024-08-28
0.099609375,_°C,_%,23:21:52,2024-08-28
-0.1796875,_°C,_%,23:22:07,2024-08-28
-0.14453125,_°C,_%,23:22:22,2024-08-28
0.115234375,_°C,_%,23:22:37,2024-08-28
0.072265625,_°C,_%,23:22:52,2024-08-28
-0.193359375,_°C,_%,23:23:07,2024-08-28
-0.1015625,_°C,_%,23:23:22,2024-08-28
0.11328125,_°C,_%,23:23:37,2024-08-28
0.04296875,_°C,_%,23:23:52,2024-08-28
-0.19140625,_°C,_%,23:24:07,2024-08-28
0.111328125,_°C,_%,23:24:22,2024-08-28
-0.130859375,_°C,_%,23:24:37,2024-08-28
-0.177734375,_°C,_%,23:24:52,2024-08-28
0.095703125,_°C,_%,23:25:07,2024-08-28
0.103515625,_°C,_%,23:25:22,2024-08-28
-0.173828125,_°C,_%,23:25:37,2024-08-28
-0.15234375,_°C,_%,23:25:52,2024-08-28
0.115234375,_°C,_%,23:26:07,2024-08-28
0.087890625,_°C,_%,23:26:22,2024-08-28
-0.193359375,_°C,_%,23:26:37,2024-08-28
-0.119140625,_°C,_%,23:26:52,2024-08-28
0.11328125,_°C,_%,23:27:07,2024-08-28
0.0546875,_°C,_%,23:27:22,2024-08-28
-0.189453125,_°C,_%,23:27:37,2024-08-28
-0.0546875,_°C,_%,23:27:52,2024-08-28
0.109375,_°C,_%,23:28:07,2024-08-28
-0.0078125,_°C,_%,23:28:22,2024-08-28
-0.1953125,_°C,_%,23:28:37,2024-08-28
0.01171875,_°C,_%,23:28:52,2024-08-28
0.111328125,_°C,_%,23:29:07,2024-08-28
-0.0703125,_°C,_%,23:29:22,2024-08-28
-0.1875,_°C,_%,23:29:37,2024-08-28
0.052734375,_°C,_%,23:29:52,2024-08-28
0.109375,_°C,_%,23:30:07,2024-08-28
-0.125,_°C,_%,23:30:22,2024-08-28
-0.18359375,_°C,_%,23:30:37,2024-08-28
0.095703125,_°C,_%,23:30:52,2024-08-28
0.107421875,_°C,_%,23:31:07,2024-08-28
-0.169921875,_°C,_%,23:31:22,2024-08-28
-0.1640625,_°C,_%,23:31:37,2024-08-28
0.1171875,_°C,_%,23:31:52,2024-08-28
0.095703125,_°C,_%,23:32:07,2024-08-28
-0.18359375,_°C,_%,23:32:22,2024-08-28
0.08984375,_°C,_%,23:32:37,2024-08-28
0.10546875,_°C,_%,23:32:52,2024-08-28
-0.16015625,_°C,_%,23:33:07,2024-08-28
-0.169921875,_°C,_%,23:33:22,2024-08-28
0.11328125,_°C,_%,23:33:37,2024-08-28
0.095703125,_°C,_%,23:33:52,2024-08-28
-0.189453125,_°C,_%,23:34:07,2024-08-28
-0.130859375,_°C,_%,23:34:22,2024-08-28
0.109375,_°C,_%,23:34:37,2024-08-28
0.068359375,_°C,_%,23:34:52,2024-08-28
-0.1953125,_°C,_%,23:35:07,2024-08-28
-0.080078125,_°C,_%,23:35:22,2024-08-28
0.115234375,_°C,_%,23:35:37,2024-08-28
0.01953125,_°C,_%,23:35:52,2024-08-28
-0.193359375,_°C,_%,23:36:07,2024-08-28
0.109375,_°C,_%,23:36:22,2024-08-28
-0.146484375,_°C,_%,23:36:37,2024-08-28
-0.17578125,_°C,_%,23:36:52,2024-08-28
0.111328125,_°C,_%,23:37:07,2024-08-28
0.099609375,_°C,_%,23:37:22,2024-08-28
-0.185546875,_°C,_%,23:37:37,2024-08-28
-0.140625,_°C,_%,23:37:52,2024-08-28
0.111328125,_°C,_%,23:38:07,2024-08-28
0.07421875,_°C,_%,23:38:22,2024-08-28
-0.197265625,_°C,_%,23:38:37,2024-08-28
-0.08984375,_°C,_%,23:38:52,2024-08-28
0.11328125,_°C,_%,23:39:07,2024-08-28
0.02734375,_°C,_%,23:39:22,2024-08-28
-0.189453125,_°C,_%,23:39:37,2024-08-28
-0.025390625,_°C,_%,23:39:52,2024-08-28
0.111328125,_°C,_%,23:40:07,2024-08-28
-0.19140625,_°C,_%,23:40:22,2024-08-28
-0.099609375,_°C,_%,23:40:37,2024-08-28
0.115234375,_°C,_%,23:40:52,2024-08-28
0.04296875,_°C,_%,23:41:07,2024-08-28
-0.189453125,_°C,_%,23:41:22,2024-08-28
-0.03515625,_°C,_%,23:41:37,2024-08-28
0.111328125,_°C,_%,23:41:52,2024-08-28
-0.025390625,_°C,_%,23:42:07,2024-08-28
-0.19140625,_°C,_%,23:42:22,2024-08-28
0.02734375,_°C,_%,23:42:37,2024-08-28
0.11328125,_°C,_%,23:42:52,2024-08-28
-0.083984375,_°C,_%,23:43:07,2024-08-28
-0.193359375,_°C,_%,23:43:22,2024-08-28
0.07421875,_°C,_%,23:43:37,2024-08-28
0.11328125,_°C,_%,23:43:52,2024-08-28
-0.138671875,_°C,_%,23:44:07,2024-08-28
-0.181640625,_°C,_%,23:44:22,2024-08-28
0.09765625,_°C,_%,23:44:37,2024-08-28
0.10546875,_°C,_%,23:44:52,2024-08-28
-0.17578125,_°C,_%,23:45:07,2024-08-28
-0.150390625,_°C,_%,23:45:22,2024-08-28
0.115234375,_°C,_%,23:45:37,2024-08-28
0.080078125,_°C,_%,23:45:52,2024-08-28
-0.19140625,_°C,_%,23:46:07,2024-08-28
-0.111328125,_°C,_%,23:46:22,2024-08-28
0.11328125,_°C,_%,23:46:37,2024-08-28
0.046875,_°C,_%,23:46:52,2024-08-28
-0.19140625,_°C,_%,23:47:07,2024-08-28
-0.046875,_°C,_%,23:47:22,2024-08-28
0.109375,_°C,_%,23:47:37,2024-08-28
-0.013671875,_°C,_%,23:47:52,2024-08-28
-0.193359375,_°C,_%,23:48:07,2024-08-28
0.017578125,_°C,_%,23:48:22,2024-08-28
0.11328125,_°C,_%,23:48:37,2024-08-28
-0.087890625,_°C,_%,23:48:52,2024-08-28
-0.1953125,_°C,_%,23:49:07,2024-08-28
0.06640625,_°C,_%,23:49:22,2024-08-28
0.111328125,_°C,_%,23:49:37,2024-08-28
-0.126953125,_°C,_%,23:49:52,2024-08-28
-0.181640625,_°C,_%,23:50:07,2024-08-28
0.095703125,_°C,_%,23:50:22,2024-08-28
0.103515625,_°C,_%,23:50:37,2024-08-28
-0.171875,_°C,_%,23:50:52,2024-08-28
-0.158203125,_°C,_%,23:51:07,2024-08-28
0.115234375,_°C,_%,23:51:22,2024-08-28
0.087890625,_°C,_%,23:51:37,2024-08-28
-0.19140625,_°C,_%,23:51:52,2024-08-28
-0.1171875,_°C,_%,23:52:07,2024-08-28
0.111328125,_°C,_%,23:52:22,2024-08-28
0.056640625,_°C,_%,23:52:37,2024-08-28
-0.1875,_°C,_%,23:52:52,2024-08-28
-0.052734375,_°C,_%,23:53:07,2024-08-28
0.109375,_°C,_%,23:53:22,2024-08-28
0.0,_°C,_%,23:53:37,2024-08-28
-0.193359375,_°C,_%,23:53:52,2024-08-28
0.01171875,_°C,_%,23:54:07,2024-08-28
0.11328125,_°C,_%,23:54:22,2024-08-28
-0.06640625,_°C,_%,23:54:37,2024-08-28
-0.181640625,_°C,_%,23:54:52,2024-08-28
0.0625,_°C,_%,23:55:07,2024-08-28
0.11328125,_°C,_%,23:55:22,2024-08-28
-0.123046875,_°C,_%,23:55:37,2024-08-28
-0.181640625,_°C,_%,23:55:52,2024-08-28
0.09375,_°C,_%,23:56:07,2024-08-28
-0.17578125,_°C,_%,23:56:22,2024-08-28
0.109375,_°C,_%,23:56:37,2024-08-28
0.1015625,_°C,_%,23:56:52,2024-08-28
-0.181640625,_°C,_%,23:57:07,2024-08-28
-0.138671875,_°C,_%,23:57:22,2024-08-28
0.11328125,_°C,_%,23:57:37,2024-08-28
0.07421875,_°C,_%,23:57:52,2024-08-28
-0.19921875,_°C,_%,23:58:07,2024-08-28
-0.083984375,_°C,_%,23:58:22,2024-08-28
0.111328125,_°C,_%,23:58:37,2024-08-28
0.025390625,_°C,_%,23:58:52,2024-08-28
-0.19140625,_°C,_%,23:59:07,2024-08-28
-0.025390625,_°C,_%,23:59:22,2024-08-28
0.11328125,_°C,_%,23:59:37,2024-08-28
-0.041015625,_°C,_%,23:59:52,2024-08-28
-0.19140625,_°C,_%,00:00:07,2024-08-29
0.037109375,_°C,_%,00:00:22,2024-08-29
0.107421875,_°C,_%,00:00:37,2024-08-29
-0.09765625,_°C,_%,00:00:52,2024-08-29
-0.193359375,_°C,_%,00:01:07,2024-08-29
0.080078125,_°C,_%,00:01:22,2024-08-29
0.111328125,_°C,_%,00:01:37,2024-08-29
-0.150390625,_°C,_%,00:01:52,2024-08-29
-0.1796875,_°C,_%,00:02:07,2024-08-29
0.103515625,_°C,_%,00:02:22,2024-08-29
0.099609375,_°C,_%,00:02:37,2024-08-29
-0.181640625,_°C,_%,00:02:52,2024-08-29
-0.138671875,_°C,_%,00:03:07,2024-08-29
0.111328125,_°C,_%,00:03:22,2024-08-29
0.076171875,_°C,_%,00:03:37,2024-08-29
-0.1953125,_°C,_%,00:03:52,2024-08-29
-0.091796875,_°C,_%,00:04:07,2024-08-29
-0.1875,_°C,_%,00:04:22,2024-08-29
-0.046875,_°C,_%,00:04:37,2024-08-29
0.107421875,_°C,_%,00:04:52,2024-08-29
-0.00390625,_°C,_%,00:05:07,2024-08-29
-0.1953125,_°C,_%,00:05:22,2024-08-29
0.017578125,_°C,_%,00:05:37,2024-08-29
0.11328125,_°C,_%,00:05:52,2024-08-29
-0.07421875,_°C,_%,00:06:07,2024-08-29
-0.193359375,_°C,_%,00:06:22,2024-08-29
0.05859375,_°C,_%,00:06:37,2024-08-29
0.11328125,_°C,_%,00:06:52,2024-08-29
-0.126953125,_°C,_%,00:07:07,2024-08-29
-0.181640625,_°C,_%,00:07:22,2024-08-29
0.09765625,_°C,_%,00:07:37,2024-08-29
0.10546875,_°C,_%,00:07:52,2024-08-29
-0.171875,_°C,_%,00:08:07,2024-08-29
-0.158203125,_°C,_%,00:08:22,2024-08-29
0.115234375,_°C,_%,00:08:37,2024-08-29
0.091796875,_°C,_%,00:08:52,2024-08-29
-0.19140625,_°C,_%,00:09:07,2024-08-29
-0.123046875,_°C,_%,00:09:22,2024-08-29
0.11328125,_°C,_%,00:09:37,2024-08-29
0.05859375,_°C,_%,00:09:52,2024-08-29
-0.189453125,_°C,_%,00:10:07,2024-08-29
-0.060546875,_°C,_%,00:10:22,2024-08-29
0.109375,_°C,_%,00:10:37,2024-08-29
0.001953125,_°C,_%,00:10:52,2024-08-29
-0.197265625,_°C,_%,00:11:07,2024-08-29
0.00390625,_°C,_%,00:11:22,2024-08-29
0.115234375,_°C,_%,00:11:37,2024-08-29
-0.064453125,_°C,_%,00:11:52,2024-08-29
-0.193359375,_°C,_%,00:12:07,2024-08-29
-0.099609375,_°C,_%,00:12:22,2024-08-29
-0.19140625,_°C,_%,00:12:37,2024-08-29
0.08203125,_°C,_%,00:12:52,2024-08-29
0.111328125,_°C,_%,00:13:07,2024-08-29
-0.1484375,_°C,_%,00:13:22,2024-08-29
-0.17578125,_°C,_%,00:13:37,2024-08-29
0.107421875,_°C,_%,00:13:52,2024-08-29
0.099609375,_°C,_%,00:14:07,2024-08-29
-0.181640625,_°C,_%,00:14:22,2024-08-29
-0.142578125,_°C,_%,00:14:37,2024-08-29
0.109375,_°C,_%,00:14:52,2024-08-29
0.076171875,_°C,_%,00:15:07,2024-08-29
-0.193359375,_°C,_%,00:15:22,2024-08-29
-0.091796875,_°C,_%,00:15:37,2024-08-29
0.111328125,_°C,_%,00:15:52,2024-08-29
0.033203125,_°C,_%,00:16:07,2024-08-29
-0.19140625,_°C,_%,00:16:22,2024-08-29
-0.03515625,_°C,_%,00:16:37,2024-08-29
0.111328125,_°C,_%,00:16:52,2024-08-29
-0.03125,_°C,_%,00:17:07,2024-08-29
-0.189453125,_°C,_%,00:17:22,2024-08-29
0.02734375,_°C,_%,00:17:37,2024-08-29
0.109375,_°C,_%,00:17:52,2024-08-29
-0.08984375,_°C,_%,00:18:07,2024-08-29
-0.193359375,_°C,_%,00:18:22,2024-08-29
0.078125,_°C,_%,00:18:37,2024-08-29
0.11328125,_°C,_%,00:18:52,2024-08-29
-0.142578125,_°C,_%,00:19:07,2024-08-29
-0.1796875,_°C,_%,00:19:22,2024-08-29
0.099609375,_°C,_%,00:19:37,2024-08-29
0.1015625,_°C,_%,00:19:52,2024-08-29
-0.1796875,_°C,_%,00:20:07,2024-08-29
-0.146484375,_°C,_%,00:20:22,2024-08-29
0.11328125,_°C,_%,00:20:37,2024-08-29
0.080078125,_°C,_%,00:20:52,2024-08-29
-0.19140625,_°C,_%,00:21:07,2024-08-29
-0.107421875,_°C,_%,00:21:22,2024-08-29
0.11328125,_°C,_%,00:21:37,2024-08-29
0.046875,_°C,_%,00:21:52,2024-08-29
-0.189453125,_°C,_%,00:22:07,2024-08-29
-0.04296875,_°C,_%,00:22:22,2024-08-29
0.109375,_°C,_%,00:22:37,2024-08-29
-0.017578125,_°C,_%,00:22:52,2024-08-29
-0.19140625,_°C,_%,00:23:07,2024-08-29
0.01953125,_°C,_%,00:23:22,2024-08-29
0.111328125,_°C,_%,00:23:37,2024-08-29
-0.076171875,_°C,_%,00:23:52,2024-08-29
-0.193359375,_°C,_%,00:24:07,2024-08-29
-0.10546875,_°C,_%,00:24:22,2024-08-29
-0.185546875,_°C,_%,00:24:37,2024-08-29
0.0859375,_°C,_%,00:24:52,2024-08-29
0.109375,_°C,_%,00:25:07,2024-08-29
-0.15234375,_°C,_%,00:25:22,2024-08-29
-0.171875,_°C,_%,00:25:37,2024-08-29
0.111328125,_°C,_%,00:25:52,2024-08-29
0.099609375,_°C,_%,00:26:07,2024-08-29
-0.18359375,_°C,_%,00:26:22,2024-08-29
-0.134765625,_°C,_%,00:26:37,2024-08-29
0.109375,_°C,_%,00:26:52,2024-08-29
0.0703125,_°C,_%,00:27:07,2024-08-29
-0.19140625,_°C,_%,00:27:22,2024-08-29
-0.08203125,_°C,_%,00:27:37,2024-08-29
0.111328125,_°C,_%,00:27:52,2024-08-29
0.02734375,_°C,_%,00:28:07,2024-08-29
-0.189453125,_°C,_%,00:28:22,2024-08-29
-0.017578125,_°C,_%,00:28:37,2024-08-29
0.115234375,_°C,_%,00:28:52,2024-08-29
-0.037109375,_°C,_%,00:29:07,2024-08-29
-0.189453125,_°C,_%,00:29:22,2024-08-29
0.037109375,_°C,_%,00:29:37,2024-08-29
0.109375,_°C,_%,00:29:52,2024-08-29
-0.091796875,_°C,_%,00:30:07,2024-08-29
-0.19140625,_°C,_%,00:30:22,2024-08-29
0.08203125,_°C,_%,00:30:37,2024-08-29
0.11328125,_°C,_%,00:30:52,2024-08-29
-0.146484375,_°C,_%,00:31:07,2024-08-29
-0.173828125,_°C,_%,00:31:22,2024-08-29
0.103515625,_°C,_%,00:31:37,2024-08-29
0.1015625,_°C,_%,00:31:52,2024-08-29
-0.181640625,_°C,_%,00:32:07,2024-08-29
0.11328125,_°C,_%,00:32:22,2024-08-29
-0.021484375,_°C,_%,00:32:37,2024-08-29
-0.189453125,_°C,_%,00:32:52,2024-08-29
0.021484375,_°C,_%,00:33:07,2024-08-29
0.111328125,_°C,_%,00:33:22,2024-08-29
-0.083984375,_°C,_%,00:33:37,2024-08-29
-0.197265625,_°C,_%,00:33:52,2024-08-29
0.078125,_°C,_%,00:34:07,2024-08-29
0.11328125,_°C,_%,00:34:22,2024-08-29
-0.150390625,_°C,_%,00:34:37,2024-08-29
-0.1796875,_°C,_%,00:34:52,2024-08-29
0.107421875,_°C,_%,00:35:07,2024-08-29
0.09765625,_°C,_%,00:35:22,2024-08-29
-0.185546875,_°C,_%,00:35:37,2024-08-29
-0.140625,_°C,_%,00:35:52,2024-08-29
0.1015625,_°C,_%,00:36:07,2024-08-29
0.05859375,_°C,_%,00:36:22,2024-08-29
-0.197265625,_°C,_%,00:36:37,2024-08-29
-0.05859375,_°C,_%,00:36:52,2024-08-29
0.099609375,_°C,_%,00:37:07,2024-08-29
-0.0390625,_°C,_%,00:37:22,2024-08-29
-0.19921875,_°C,_%,00:37:37,2024-08-29
0.0078125,_°C,_%,00:37:52,2024-08-29
0.1015625,_°C,_%,00:38:07,2024-08-29
-0.107421875,_°C,_%,00:38:22,2024-08-29
-0.20703125,_°C,_%,00:38:37,2024-08-29
0.064453125,_°C,_%,00:38:52,2024-08-29
0.10546875,_°C,_%,00:39:07,2024-08-29
-0.16015625,_°C,_%,00:39:22,2024-08-29
-0.197265625,_°C,_%,00:39:37,2024-08-29
0.091796875,_°C,_%,00:39:52,2024-08-29
0.08984375,_°C,_%,00:40:07,2024-08-29
-0.19140625,_°C,_%,00:40:22,2024-08-29
-0.171875,_°C,_%,00:40:37,2024-08-29
0.103515625,_°C,_%,00:40:52,2024-08-29
0.064453125,_°C,_%,00:41:07,2024-08-29
-0.208984375,_°C,_%,00:41:22,2024-08-29
-0.119140625,_°C,_%,00:41:37,2024-08-29
0.09765625,_°C,_%,00:41:52,2024-08-29
0.02734375,_°C,_%,00:42:07,2024-08-29
-0.205078125,_°C,_%,00:42:22,2024-08-29
-0.0546875,_°C,_%,00:42:37,2024-08-29
0.099609375,_°C,_%,00:42:52,2024-08-29
-0.044921875,_°C,_%,00:43:07,2024-08-29
-0.201171875,_°C,_%,00:43:22,2024-08-29
0.01171875,_°C,_%,00:43:37,2024-08-29
0.09765625,_°C,_%,00:43:52,2024-08-29
-0.10546875,_°C,_%,00:44:07,2024-08-29
-0.05859375,_°C,_%,00:44:22,2024-08-29
0.09765625,_°C,_%,00:44:37,2024-08-29
-0.046875,_°C,_%,00:44:52,2024-08-29
-0.201171875,_°C,_%,00:45:07,2024-08-29
0.00390625,_°C,_%,00:45:22,2024-08-29
0.095703125,_°C,_%,00:45:37,2024-08-29
-0.10546875,_°C,_%,00:45:52,2024-08-29
-0.208984375,_°C,_%,00:46:07,2024-08-29
0.052734375,_°C,_%,00:46:22,2024-08-29
0.10546875,_°C,_%,00:46:37,2024-08-29
-0.15234375,_°C,_%,00:46:52,2024-08-29
-0.201171875,_°C,_%,00:47:07,2024-08-29
0.087890625,_°C,_%,00:47:22,2024-08-29
0.091796875,_°C,_%,00:47:37,2024-08-29
-0.185546875,_°C,_%,00:47:52,2024-08-29
-0.1796875,_°C,_%,00:48:07,2024-08-29
0.099609375,_°C,_%,00:48:22,2024-08-29
0.080078125,_°C,_%,00:48:37,2024-08-29
-0.201171875,_°C,_%,00:48:52,2024-08-29
-0.142578125,_°C,_%,00:49:07,2024-08-29
0.09765625,_°C,_%,00:49:22,2024-08-29
0.046875,_°C,_%,00:49:37,2024-08-29
-0.19921875,_°C,_%,00:49:52,2024-08-29
-0.08984375,_°C,_%,00:50:07,2024-08-29
0.10546875,_°C,_%,00:50:22,2024-08-29
-0.0078125,_°C,_%,00:50:37,2024-08-29
-0.20703125,_°C,_%,00:50:52,2024-08-29
-0.02734375,_°C,_%,00:51:07,2024-08-29
0.1015625,_°C,_%,00:51:22,2024-08-29
-0.06640625,_°C,_%,00:51:37,2024-08-29
-0.205078125,_°C,_%,00:51:52,2024-08-29
0.033203125,_°C,_%,00:52:07,2024-08-29
0.09765625,_°C,_%,00:52:22,2024-08-29
-0.123046875,_°C,_%,00:52:37,2024-08-29
-0.201171875,_°C,_%,00:52:52,2024-08-29
0.078125,_°C,_%,00:53:07,2024-08-29
0.1015625,_°C,_%,00:53:22,2024-08-29
-0.169921875,_°C,_%,00:53:37,2024-08-29
-0.189453125,_°C,_%,00:53:52,2024-08-29
0.09765625,_°C,_%,00:54:07,2024-08-29
0.087890625,_°C,_%,00:54:22,2024-08-29
-0.197265625,_°C,_%,00:54:37,2024-08-29
-0.158203125,_°C,_%,00:54:52,2024-08-29
0.099609375,_°C,_%,00:55:07,2024-08-29
0.056640625,_°C,_%,00:55:22,2024-08-29
-0.203125,_°C,_%,00:55:37,2024-08-29
-0.103515625,_°C,_%,00:55:52,2024-08-29
